"","GENEID","Alignment.x","Rank.x","baseMean.x","Alignment.y","Rank.y","baseMean.y","logMeanExpression","RankDiff","MeanRank","num.trans"
"209","ENSG00000229859","STAR",1856,15.1291598719354,"HISAT2",2343,13.3387484250109,3.08184272370109,-487,2099.5,NA
"210","ENSG00000260701","STAR",2524,12.9684535324122,"HISAT2",3010,11.7879308988089,2.93717152888616,-486,2767,NA
"211","ENSG00000235559","STAR",3549,142.749964353709,"HISAT2",3063,132.81630574381,5.34309050768071,486,3306,NA
"212","ENSG00000119669","STAR",2225,251.050663730256,"HISAT2",2710,220.023866871408,5.88905134265264,-485,2467.5,1
"213","ENSG00000158850","STAR",4239,367.72619087726,"HISAT2",3755,352.983439001695,6.29934973719697,484,3997,NA
"214","ENSG00000274265","STAR",4412,506.308150019248,"HISAT2",3928,430.165101280523,6.58118087770089,484,4170,NA
"215","ENSG00000239218","STAR",3052,48.1167089764673,"HISAT2",3534,45.8084605282923,4.26297475244317,-482,3293,NA
"216","ENSG00000247679","STAR",4422,225.888228106486,"HISAT2",3940,215.173386474211,5.8095676641581,482,4181,NA
"217","ENSG00000286830","STAR",2204,403.476674641849,"HISAT2",1723,422.710007609634,6.42134853676294,481,1963.5,NA
"218","ENSG00000215158","STAR",1998,383.74180038045,"HISAT2",2478,276.717812135542,6.25786049350546,-480,2238,NA
"219","ENSG00000008083","STAR",2619,440.469853047444,"HISAT2",3099,412.242323614823,6.47171396920786,-480,2859,NA
"220","ENSG00000196756","STAR",3628,289.957085914645,"HISAT2",4107,265.14229719544,6.04625627181259,-479,3867.5,NA
"221","ENSG00000203875","STAR",3720,2864.63685847871,"HISAT2",3241,2597.43328682981,8.33407615876971,479,3480.5,NA
